STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN
USC00049367,"VISALIA, CA US",11/30/2005,0,0,0,64,34
USC00049367,"VISALIA, CA US",12/1/2005,0,0,0,64,34
USC00049367,"VISALIA, CA US",12/2/2005,0.32,0,0,64,34
USC00049367,"VISALIA, CA US",12/3/2005,0,0,0,64,34
USC00049367,"VISALIA, CA US",12/4/2005,0,0,0,64,34
USC00049367,"VISALIA, CA US",12/5/2005,0,0,0,64,34
USC00049367,"VISALIA, CA US",12/6/2005,0,0,0,64,34
USC00049367,"VISALIA, CA US",12/7/2005,0,0,0,64,34
USC00049367,"VISALIA, CA US",12/8/2005,0,0,0,53,36
USC00049367,"VISALIA, CA US",12/9/2005,0,0,0,56,38
USC00049367,"VISALIA, CA US",12/10/2005,0,0,0,56,38
USC00049367,"VISALIA, CA US",12/11/2005,0,0,0,56,36
USC00049367,"VISALIA, CA US",12/12/2005,0,0,0,56,36
USC00049367,"VISALIA, CA US",12/13/2005,0,0,0,60,35
USC00049367,"VISALIA, CA US",12/14/2005,0,0,0,60,36
USC00049367,"VISALIA, CA US",12/15/2005,0,0,0,51,38
USC00049367,"VISALIA, CA US",12/16/2005,0,0,0,45,41
USC00049367,"VISALIA, CA US",12/17/2005,0,0,0,45,33
USC00049367,"VISALIA, CA US",12/18/2005,0.3,0,0,54,33
USC00049367,"VISALIA, CA US",12/19/2005,0,0,0,58,51
USC00049367,"VISALIA, CA US",12/20/2005,0,0,0,68,50
USC00049367,"VISALIA, CA US",12/21/2005,0,0,0,67,49
USC00049367,"VISALIA, CA US",12/22/2005,0,0,0,69,49
USC00049367,"VISALIA, CA US",12/23/2005,0,0,0,69,48
USC00049367,"VISALIA, CA US",12/24/2005,0,0,0,71,48
USC00049367,"VISALIA, CA US",12/25/2005,0,0,0,72,48
USC00049367,"VISALIA, CA US",12/26/2005,0.83,0,0,62,49
USC00049367,"VISALIA, CA US",12/27/2005,0,0,0,63,47
USC00049367,"VISALIA, CA US",12/28/2005,0,0,0,63,47
USC00049367,"VISALIA, CA US",12/29/2005,0,0,0,63,47
USC00049367,"VISALIA, CA US",12/30/2005,0.16,,0,46,46
USC00049367,"VISALIA, CA US",12/31/2005,0,0,0,62,45
USC00049367,"VISALIA, CA US",1/1/2006,0.47,0,0,58,46
USC00049367,"VISALIA, CA US",1/2/2006,3,0,0,53,46
USC00049367,"VISALIA, CA US",1/3/2006,0.6,0,0,59,44
USC00049367,"VISALIA, CA US",1/4/2006,0,0,0,59,42
USC00049367,"VISALIA, CA US",1/5/2006,0,0,0,60,42
USC00049367,"VISALIA, CA US",1/6/2006,0,0,0,63,42
USC00049367,"VISALIA, CA US",1/7/2006,0,0,0,64,42
USC00049367,"VISALIA, CA US",1/8/2006,0,0,0,53,46
USC00049367,"VISALIA, CA US",1/9/2006,0,0,0,,
USC00049367,"VISALIA, CA US",1/10/2006,0,0,0,56,38
USC00049367,"VISALIA, CA US",1/11/2006,0,0,0,48,38
USC00049367,"VISALIA, CA US",1/12/2006,0,0,0,,
USC00049367,"VISALIA, CA US",1/13/2006,0,0,0,55,38
USC00049367,"VISALIA, CA US",1/14/2006,0.09,0,0,65,38
USC00049367,"VISALIA, CA US",1/15/2006,0,0,0,57,42
USC00049367,"VISALIA, CA US",1/16/2006,0,0,0,57,34
USC00049367,"VISALIA, CA US",1/17/2006,,0,0,,
USC00049367,"VISALIA, CA US",1/18/2006,,0,0,56,35
USC00049367,"VISALIA, CA US",1/19/2006,0,0,0,53,35
USC00049367,"VISALIA, CA US",1/20/2006,0,0,0,,
USC00049367,"VISALIA, CA US",1/21/2006,0,0,0,53,35
USC00049367,"VISALIA, CA US",1/22/2006,0,0,0,,
USC00049367,"VISALIA, CA US",1/23/2006,0,0,0,,
USC00049367,"VISALIA, CA US",1/24/2006,0,0,0,55,34
USC00049367,"VISALIA, CA US",1/25/2006,0,0,0,61,34
USC00049367,"VISALIA, CA US",1/26/2006,0,0,0,66,39
USC00049367,"VISALIA, CA US",1/27/2006,0,0,0,61,38
USC00049367,"VISALIA, CA US",1/28/2006,0,0,0,66,40
USC00049367,"VISALIA, CA US",1/29/2006,0,0,0,56,39
USC00049367,"VISALIA, CA US",1/30/2006,0,0,0,,
USC00049367,"VISALIA, CA US",1/31/2006,0,0,0,64,42
USC00049367,"VISALIA, CA US",2/1/2006,0,0,0,,
USC00049367,"VISALIA, CA US",2/2/2006,0,0,0,64,42
USC00049367,"VISALIA, CA US",2/3/2006,0,0,0,56,41
USC00049367,"VISALIA, CA US",2/4/2006,0,0,0,64,42
USC00049367,"VISALIA, CA US",2/5/2006,0,0,0,54,40
USC00049367,"VISALIA, CA US",2/6/2006,0,0,0,62,41
USC00049367,"VISALIA, CA US",2/7/2006,0,0,0,66,40
USC00049367,"VISALIA, CA US",2/8/2006,0,0,0,65,40
USC00049367,"VISALIA, CA US",2/9/2006,0,0,0,,
USC00049367,"VISALIA, CA US",2/10/2006,0,0,0,68,42
USC00049367,"VISALIA, CA US",2/11/2006,0,0,0,70,44
USC00049367,"VISALIA, CA US",2/12/2006,0,0,0,70,44
USC00049367,"VISALIA, CA US",2/13/2006,0,0,0,70,44
USC00049367,"VISALIA, CA US",2/14/2006,0,0,0,,
USC00049367,"VISALIA, CA US",2/15/2006,0,0,0,,
USC00049367,"VISALIA, CA US",2/16/2006,0,0,0,,
USC00049367,"VISALIA, CA US",2/17/2006,0,0,0,70,32
USC00049367,"VISALIA, CA US",2/18/2006,0.05,0,0,53,36
USC00049367,"VISALIA, CA US",2/19/2006,0,0,0,,
USC00049367,"VISALIA, CA US",2/20/2006,0,0,0,56,34
USC00049367,"VISALIA, CA US",2/21/2006,0,0,0,56,34
USC00049367,"VISALIA, CA US",2/22/2006,0,0,0,56,34
USC00049367,"VISALIA, CA US",2/23/2006,0,0,0,58,39
USC00049367,"VISALIA, CA US",2/24/2006,0,0,0,58,34
USC00049367,"VISALIA, CA US",2/25/2006,0,0,0,56,42
USC00049367,"VISALIA, CA US",2/26/2006,0,0,0,69,47
USC00049367,"VISALIA, CA US",2/27/2006,0,0,0,71,48
USC00049367,"VISALIA, CA US",2/28/2006,0.1,0,0,72,48
USC00049367,"VISALIA, CA US",3/1/2006,0,0,0,67,41
USC00049367,"VISALIA, CA US",3/2/2006,0,0,0,53,39
USC00049367,"VISALIA, CA US",3/3/2006,,0,0,66,40
USC00049367,"VISALIA, CA US",3/4/2006,0.35,0,0,62,44
USC00049367,"VISALIA, CA US",3/5/2006,0.1,0,0,62,32
USC00049367,"VISALIA, CA US",3/6/2006,0,0,0,64,32
USC00049367,"VISALIA, CA US",3/7/2006,0.2,0,0,59,49
USC00049367,"VISALIA, CA US",3/8/2006,0.1,0,0,60,39
USC00049367,"VISALIA, CA US",3/9/2006,0,0,0,60,39
USC00049367,"VISALIA, CA US",3/10/2006,0,0,0,60,34
USC00049367,"VISALIA, CA US",3/11/2006,0.15,0,0,59,38
USC00049367,"VISALIA, CA US",3/12/2006,0.01,0,0,60,36
USC00049367,"VISALIA, CA US",3/13/2006,0,0,0,59,35
USC00049367,"VISALIA, CA US",3/14/2006,0,0,0,60,36
USC00049367,"VISALIA, CA US",3/15/2006,0.15,0,0,54,38
USC00049367,"VISALIA, CA US",3/16/2006,0,0,0,59,38
USC00049367,"VISALIA, CA US",3/17/2006,0,0,0,63,43
USC00049367,"VISALIA, CA US",3/18/2006,0.78,0,0,63,43
USC00049367,"VISALIA, CA US",3/19/2006,0,0,0,57,41
USC00049367,"VISALIA, CA US",3/20/2006,0,0,0,59,41
USC00049367,"VISALIA, CA US",3/21/2006,0.02,0,0,59,41
USC00049367,"VISALIA, CA US",3/22/2006,0,0,0,61,40
USC00049367,"VISALIA, CA US",3/23/2006,0,0,0,63,42
USC00049367,"VISALIA, CA US",3/24/2006,0,0,0,71,48
USC00049367,"VISALIA, CA US",3/25/2006,0,0,0,71,47
USC00049367,"VISALIA, CA US",3/26/2006,0,0,0,60,40
USC00049367,"VISALIA, CA US",3/27/2006,0,0,0,62,40
USC00049367,"VISALIA, CA US",3/28/2006,0.62,0,0,67,40
USC00049367,"VISALIA, CA US",3/29/2006,0.29,0,0,67,39
USC00049367,"VISALIA, CA US",3/30/2006,0,0,0,63,48
USC00049367,"VISALIA, CA US",3/31/2006,0.04,0,0,65,48
USC00049367,"VISALIA, CA US",4/1/2006,0.47,0,0,62,41
USC00049367,"VISALIA, CA US",4/2/2006,0,0,0,63,45
USC00049367,"VISALIA, CA US",4/3/2006,,0,0,,
USC00049367,"VISALIA, CA US",4/4/2006,,0,0,66,44
USC00049367,"VISALIA, CA US",4/5/2006,2.22,0,0,67,45
USC00049367,"VISALIA, CA US",4/6/2006,0.34,0,0,56,43
USC00049367,"VISALIA, CA US",4/7/2006,0,0,0,62,43
USC00049367,"VISALIA, CA US",4/8/2006,0,0,0,68,48
USC00049367,"VISALIA, CA US",4/9/2006,0,0,0,68,46
USC00049367,"VISALIA, CA US",4/10/2006,0.06,0,0,67,46
USC00049367,"VISALIA, CA US",4/11/2006,0.03,0,0,65,50
USC00049367,"VISALIA, CA US",4/12/2006,0.02,0,0,68,53
USC00049367,"VISALIA, CA US",4/13/2006,0,0,0,73,50
USC00049367,"VISALIA, CA US",4/14/2006,0,0,0,73,50
USC00049367,"VISALIA, CA US",4/15/2006,0.22,0,0,73,50
USC00049367,"VISALIA, CA US",4/16/2006,0,0,0,73,50
USC00049367,"VISALIA, CA US",4/17/2006,0.03,0,0,66,45
USC00049367,"VISALIA, CA US",4/18/2006,0,0,0,62,43
USC00049367,"VISALIA, CA US",4/19/2006,0,0,0,68,43
USC00049367,"VISALIA, CA US",4/20/2006,0,0,0,74,43
USC00049367,"VISALIA, CA US",4/21/2006,0,0,0,78,53
USC00049367,"VISALIA, CA US",4/22/2006,0.8,0,0,78,52
USC00049367,"VISALIA, CA US",4/23/2006,0.1,0,0,78,49
USC00049367,"VISALIA, CA US",4/24/2006,0.15,0,0,78,48
USC00049367,"VISALIA, CA US",4/25/2006,0,0,0,77,48
USC00049367,"VISALIA, CA US",4/26/2006,0.03,0,0,69,52
USC00049367,"VISALIA, CA US",4/27/2006,0,0,0,59,54
USC00049367,"VISALIA, CA US",4/28/2006,0,0,0,72,60
USC00049367,"VISALIA, CA US",4/29/2006,0,0,0,82,57
USC00049367,"VISALIA, CA US",4/30/2006,0,0,0,82,59
USC00049367,"VISALIA, CA US",5/1/2006,0,0,0,84,62
USC00049367,"VISALIA, CA US",5/2/2006,0,0,0,86,59
USC00049367,"VISALIA, CA US",5/3/2006,0,0,0,86,57
USC00049367,"VISALIA, CA US",5/4/2006,0,0,0,84,53
USC00049367,"VISALIA, CA US",5/5/2006,0,0,0,71,56
USC00049367,"VISALIA, CA US",5/6/2006,0,0,0,77,55
USC00049367,"VISALIA, CA US",5/7/2006,0,0,0,80,55
USC00049367,"VISALIA, CA US",5/8/2006,0,0,0,,
USC00049367,"VISALIA, CA US",5/9/2006,0,0,0,68,62
USC00049367,"VISALIA, CA US",5/10/2006,0,0,0,85,55
USC00049367,"VISALIA, CA US",5/11/2006,0,0,0,83,60
USC00049367,"VISALIA, CA US",5/12/2006,0,0,0,90,60
USC00049367,"VISALIA, CA US",5/13/2006,0,0,0,91,62
USC00049367,"VISALIA, CA US",5/14/2006,0,0,0,89,58
USC00049367,"VISALIA, CA US",5/15/2006,0,0,0,89,57
USC00049367,"VISALIA, CA US",5/16/2006,0,0,0,96,62
USC00049367,"VISALIA, CA US",5/17/2006,0,0,0,91,66
USC00049367,"VISALIA, CA US",5/18/2006,0,0,0,95,72
USC00049367,"VISALIA, CA US",5/19/2006,0,0,0,97,70
USC00049367,"VISALIA, CA US",5/20/2006,0,0,0,97,59
USC00049367,"VISALIA, CA US",5/21/2006,0,0,0,97,59
USC00049367,"VISALIA, CA US",5/22/2006,0.53,0,0,67,51
USC00049367,"VISALIA, CA US",5/23/2006,0,0,0,72,56
USC00049367,"VISALIA, CA US",5/24/2006,0,0,0,77,55
USC00049367,"VISALIA, CA US",5/25/2006,0,0,0,80,57
USC00049367,"VISALIA, CA US",5/26/2006,0,0,0,78,54
USC00049367,"VISALIA, CA US",5/27/2006,0,0,0,76,51
USC00049367,"VISALIA, CA US",5/28/2006,0,0,0,68,50
USC00049367,"VISALIA, CA US",5/29/2006,0,0,0,75,50
USC00049367,"VISALIA, CA US",5/30/2006,0,0,0,,
USC00049367,"VISALIA, CA US",5/31/2006,0,0,0,83,55
USC00049367,"VISALIA, CA US",6/1/2006,0,0,0,,
USC00049367,"VISALIA, CA US",6/2/2006,0,0,0,68,66
USC00049367,"VISALIA, CA US",6/3/2006,0,0,0,89,61
USC00049367,"VISALIA, CA US",6/4/2006,0,0,0,88,66
USC00049367,"VISALIA, CA US",6/5/2006,0,0,0,88,67
USC00049367,"VISALIA, CA US",6/6/2006,0,0,0,92,66
USC00049367,"VISALIA, CA US",6/7/2006,0,0,0,90,64
USC00049367,"VISALIA, CA US",6/8/2006,0,0,0,87,68
USC00049367,"VISALIA, CA US",6/9/2006,0,0,0,89,61
USC00049367,"VISALIA, CA US",6/10/2006,0,0,0,,
USC00049367,"VISALIA, CA US",6/11/2006,0,0,0,86,61
USC00049367,"VISALIA, CA US",6/12/2006,0,0,0,86,59
USC00049367,"VISALIA, CA US",6/13/2006,0,0,0,85,58
USC00049367,"VISALIA, CA US",6/14/2006,0,0,0,77,55
USC00049367,"VISALIA, CA US",6/15/2006,0,0,0,80,55
USC00049367,"VISALIA, CA US",6/16/2006,0,0,0,,
USC00049367,"VISALIA, CA US",6/17/2006,0,0,0,91,63
USC00049367,"VISALIA, CA US",6/18/2006,0,0,0,96,63
USC00049367,"VISALIA, CA US",6/19/2006,0,0,0,97,64
USC00049367,"VISALIA, CA US",6/20/2006,0,0,0,96,62
USC00049367,"VISALIA, CA US",6/21/2006,0,0,0,91,64
USC00049367,"VISALIA, CA US",6/22/2006,0,0,0,94,69
USC00049367,"VISALIA, CA US",6/23/2006,0,0,0,98,72
USC00049367,"VISALIA, CA US",6/24/2006,0,0,0,101,74
USC00049367,"VISALIA, CA US",6/25/2006,0,0,0,101,74
USC00049367,"VISALIA, CA US",6/26/2006,0,0,0,101,78
USC00049367,"VISALIA, CA US",6/27/2006,0,0,0,101,79
USC00049367,"VISALIA, CA US",6/28/2006,0,0,0,99,72
USC00049367,"VISALIA, CA US",6/29/2006,0,0,0,98,69
USC00049367,"VISALIA, CA US",6/30/2006,0,0,0,100,64
USC00049367,"VISALIA, CA US",7/1/2006,0,0,0,97,66
USC00049367,"VISALIA, CA US",7/2/2006,0,0,0,,
USC00049367,"VISALIA, CA US",7/3/2006,0,0,0,,
USC00049367,"VISALIA, CA US",7/4/2006,0,0,0,96,67
USC00049367,"VISALIA, CA US",7/5/2006,0,0,0,94,67
USC00049367,"VISALIA, CA US",7/6/2006,0,0,0,93,63
USC00049367,"VISALIA, CA US",7/7/2006,0,0,0,,
USC00049367,"VISALIA, CA US",7/8/2006,0,0,0,91,64
USC00049367,"VISALIA, CA US",7/9/2006,0,0,0,97,71
USC00049367,"VISALIA, CA US",7/10/2006,0,0,0,,
USC00049367,"VISALIA, CA US",7/11/2006,0,0,0,100,69
USC00049367,"VISALIA, CA US",7/12/2006,0,0,0,95,65
USC00049367,"VISALIA, CA US",7/13/2006,0,0,0,,
USC00049367,"VISALIA, CA US",7/14/2006,0,0,0,93,63
USC00049367,"VISALIA, CA US",7/15/2006,0,0,0,98,63
USC00049367,"VISALIA, CA US",7/16/2006,0,0,0,99,71
USC00049367,"VISALIA, CA US",7/17/2006,0,0,0,99,74
USC00049367,"VISALIA, CA US",7/18/2006,0,0,0,,
USC00049367,"VISALIA, CA US",7/19/2006,0,0,0,,
USC00049367,"VISALIA, CA US",7/20/2006,0,0,0,,
USC00049367,"VISALIA, CA US",7/21/2006,0,0,0,102,76
USC00049367,"VISALIA, CA US",7/22/2006,0,0,0,,
USC00049367,"VISALIA, CA US",7/23/2006,0,0,0,,
USC00049367,"VISALIA, CA US",7/24/2006,0,0,0,107,79
USC00049367,"VISALIA, CA US",7/25/2006,0,0,0,107,80
USC00049367,"VISALIA, CA US",7/26/2006,0,0,0,105,76
USC00049367,"VISALIA, CA US",7/27/2006,0,0,0,103,73
USC00049367,"VISALIA, CA US",7/28/2006,0,0,0,100,73
USC00049367,"VISALIA, CA US",7/29/2006,0,0,0,,
USC00049367,"VISALIA, CA US",7/30/2006,0,0,0,,
USC00049367,"VISALIA, CA US",7/31/2006,0,0,0,,
USC00049367,"VISALIA, CA US",8/1/2006,0,0,0,97,62
USC00049367,"VISALIA, CA US",8/2/2006,0,0,0,86,64
USC00049367,"VISALIA, CA US",8/3/2006,0,0,0,,
USC00049367,"VISALIA, CA US",8/4/2006,0,0,0,93,65
USC00049367,"VISALIA, CA US",8/5/2006,0,0,0,,
USC00049367,"VISALIA, CA US",8/6/2006,0,0,0,89,62
USC00049367,"VISALIA, CA US",8/7/2006,0,0,0,,
USC00049367,"VISALIA, CA US",8/8/2006,0,0,0,88,61
USC00049367,"VISALIA, CA US",8/9/2006,0,0,0,,
USC00049367,"VISALIA, CA US",8/10/2006,0,0,0,92,65
USC00049367,"VISALIA, CA US",8/11/2006,0,0,0,98,66
USC00049367,"VISALIA, CA US",8/12/2006,0,0,0,96,64
USC00049367,"VISALIA, CA US",8/13/2006,0,0,0,95,62
USC00049367,"VISALIA, CA US",8/14/2006,0,0,0,,
USC00049367,"VISALIA, CA US",8/15/2006,0,0,0,92,62
USC00049367,"VISALIA, CA US",8/16/2006,0,0,0,,
USC00049367,"VISALIA, CA US",8/17/2006,0,0,0,92,61
USC00049367,"VISALIA, CA US",8/18/2006,0,0,0,,
USC00049367,"VISALIA, CA US",8/19/2006,0,0,0,92,63
USC00049367,"VISALIA, CA US",8/20/2006,0,0,0,92,62
USC00049367,"VISALIA, CA US",8/21/2006,0,0,0,90,64
USC00049367,"VISALIA, CA US",8/22/2006,0,0,0,90,66
USC00049367,"VISALIA, CA US",8/23/2006,0,0,0,,
USC00049367,"VISALIA, CA US",8/24/2006,0,0,0,95,63
USC00049367,"VISALIA, CA US",8/25/2006,0,0,0,,
USC00049367,"VISALIA, CA US",8/26/2006,0,0,0,95,61
USC00049367,"VISALIA, CA US",8/27/2006,0,0,0,,
USC00049367,"VISALIA, CA US",8/28/2006,0,0,0,93,65
USC00049367,"VISALIA, CA US",8/29/2006,0,0,0,94,68
USC00049367,"VISALIA, CA US",8/30/2006,0,0,0,90,66
USC00049367,"VISALIA, CA US",8/31/2006,0,0,0,92,64
USC00049367,"VISALIA, CA US",9/1/2006,0,0,0,,
USC00049367,"VISALIA, CA US",9/2/2006,0,0,0,96,63
USC00049367,"VISALIA, CA US",9/3/2006,0,0,0,,
USC00049367,"VISALIA, CA US",9/4/2006,0,0,0,,
USC00049367,"VISALIA, CA US",9/5/2006,0,0,0,,
USC00049367,"VISALIA, CA US",9/6/2006,0,0,0,95,64
USC00049367,"VISALIA, CA US",9/7/2006,0,0,0,96,66
USC00049367,"VISALIA, CA US",9/8/2006,0,0,0,97,64
USC00049367,"VISALIA, CA US",9/9/2006,0,0,0,,
USC00049367,"VISALIA, CA US",9/10/2006,0,0,0,92,59
USC00049367,"VISALIA, CA US",9/11/2006,0,0,0,,
USC00049367,"VISALIA, CA US",9/12/2006,0,0,0,89,60
USC00049367,"VISALIA, CA US",9/13/2006,0,0,0,94,60
USC00049367,"VISALIA, CA US",9/14/2006,0,0,0,95,68
USC00049367,"VISALIA, CA US",9/15/2006,0,0,0,93,53
USC00049367,"VISALIA, CA US",9/16/2006,0,0,0,75,51
USC00049367,"VISALIA, CA US",9/17/2006,0,0,0,75,52
USC00049367,"VISALIA, CA US",9/18/2006,0,0,0,81,56
USC00049367,"VISALIA, CA US",9/19/2006,0,0,0,88,58
USC00049367,"VISALIA, CA US",9/20/2006,0,0,0,,
USC00049367,"VISALIA, CA US",9/21/2006,0,0,0,89,55
USC00049367,"VISALIA, CA US",9/22/2006,0,0,0,89,55
USC00049367,"VISALIA, CA US",9/23/2006,0,0,0,78,56
USC00049367,"VISALIA, CA US",9/24/2006,0,0,0,84,56
USC00049367,"VISALIA, CA US",9/25/2006,0,0,0,87,57
USC00049367,"VISALIA, CA US",9/26/2006,0,0,0,88,58
USC00049367,"VISALIA, CA US",9/27/2006,0,0,0,89,58
USC00049367,"VISALIA, CA US",9/28/2006,0,0,0,87,58
USC00049367,"VISALIA, CA US",9/29/2006,0,0,0,86,60
USC00049367,"VISALIA, CA US",9/30/2006,0,0,0,88,58
USC00049367,"VISALIA, CA US",10/1/2006,0,0,0,82,57
USC00049367,"VISALIA, CA US",10/2/2006,0.1,0,0,67,57
USC00049367,"VISALIA, CA US",10/3/2006,0,0,0,67,57
USC00049367,"VISALIA, CA US",10/4/2006,0,0,0,70,55
USC00049367,"VISALIA, CA US",10/5/2006,0.01,0,0,73,53
USC00049367,"VISALIA, CA US",10/6/2006,0,0,0,,
USC00049367,"VISALIA, CA US",10/7/2006,0,0,0,70,50
USC00049367,"VISALIA, CA US",10/8/2006,0,0,0,72,51
USC00049367,"VISALIA, CA US",10/9/2006,0,0,0,76,53
USC00049367,"VISALIA, CA US",10/10/2006,0,0,0,80,56
USC00049367,"VISALIA, CA US",10/11/2006,0,0,0,76,52
USC00049367,"VISALIA, CA US",10/12/2006,0,0,0,76,52
USC00049367,"VISALIA, CA US",10/13/2006,0,0,0,78,53
USC00049367,"VISALIA, CA US",10/14/2006,0.15,0,0,72,53
USC00049367,"VISALIA, CA US",10/15/2006,0,0,0,,
USC00049367,"VISALIA, CA US",10/16/2006,0,0,0,,
USC00049367,"VISALIA, CA US",10/17/2006,0,0,0,72,50
USC00049367,"VISALIA, CA US",10/18/2006,0,0,0,68,51
USC00049367,"VISALIA, CA US",10/19/2006,0,0,0,73,50
USC00049367,"VISALIA, CA US",10/20/2006,0,0,0,75,50
USC00049367,"VISALIA, CA US",10/21/2006,0,0,0,,
USC00049367,"VISALIA, CA US",10/22/2006,0,0,0,81,50
USC00049367,"VISALIA, CA US",10/23/2006,0,0,0,84,53
USC00049367,"VISALIA, CA US",10/24/2006,0,0,0,,
USC00049367,"VISALIA, CA US",10/25/2006,0,0,0,80,51
USC00049367,"VISALIA, CA US",10/26/2006,0,0,0,68,47
USC00049367,"VISALIA, CA US",10/27/2006,0,0,0,73,46
USC00049367,"VISALIA, CA US",10/28/2006,0,0,0,76,46
USC00049367,"VISALIA, CA US",10/29/2006,0,0,0,77,46
USC00049367,"VISALIA, CA US",10/30/2006,0,0,0,75,45
USC00049367,"VISALIA, CA US",10/31/2006,0,0,0,71,40
USC00049367,"VISALIA, CA US",11/1/2006,0,0,0,65,40
USC00049367,"VISALIA, CA US",11/2/2006,0,0,0,68,49
USC00049367,"VISALIA, CA US",11/3/2006,0,0,0,73,50
USC00049367,"VISALIA, CA US",11/4/2006,0,0,0,69,50
USC00049367,"VISALIA, CA US",11/5/2006,0,0,0,65,47
USC00049367,"VISALIA, CA US",11/6/2006,0,0,0,66,47
USC00049367,"VISALIA, CA US",11/7/2006,0,0,0,71,52
USC00049367,"VISALIA, CA US",11/8/2006,0,0,0,74,53
USC00049367,"VISALIA, CA US",11/9/2006,0,0,0,,
USC00049367,"VISALIA, CA US",11/10/2006,0,0,0,73,42
USC00049367,"VISALIA, CA US",11/11/2006,0,0,0,65,43
USC00049367,"VISALIA, CA US",11/12/2006,0,0,0,58,50
USC00049367,"VISALIA, CA US",11/13/2006,0,0,0,60,48
USC00049367,"VISALIA, CA US",11/14/2006,0,0,0,64,49
USC00049367,"VISALIA, CA US",11/15/2006,0,0,0,67,45
USC00049367,"VISALIA, CA US",11/16/2006,0,0,0,65,45
USC00049367,"VISALIA, CA US",11/17/2006,0,0,0,68,45
USC00049367,"VISALIA, CA US",11/18/2006,0,0,0,69,49
USC00049367,"VISALIA, CA US",11/19/2006,0,0,0,,
USC00049367,"VISALIA, CA US",11/20/2006,0,0,0,67,46
USC00049367,"VISALIA, CA US",11/21/2006,0,0,0,55,52
USC00049367,"VISALIA, CA US",11/22/2006,0,0,0,61,48
USC00049367,"VISALIA, CA US",11/23/2006,0,0,0,62,49
USC00049367,"VISALIA, CA US",11/24/2006,0,0,0,61,43
USC00049367,"VISALIA, CA US",11/25/2006,0,0,0,57,45
USC00049367,"VISALIA, CA US",11/26/2006,0,0,0,58,38
USC00049367,"VISALIA, CA US",11/27/2006,0,0,0,60,41
USC00049367,"VISALIA, CA US",11/28/2006,0.03,0,0,60,39
USC00049367,"VISALIA, CA US",11/29/2006,0,0,0,54,30
USC00049367,"VISALIA, CA US",11/30/2006,0,0,0,51,31
USC00049367,"VISALIA, CA US",12/1/2006,0,0,0,56,32
USC00049367,"VISALIA, CA US",12/2/2006,0,0,0,55,34
USC00049367,"VISALIA, CA US",12/3/2006,0,0,0,58,34
USC00049367,"VISALIA, CA US",12/4/2006,0,0,0,62,35
USC00049367,"VISALIA, CA US",12/5/2006,0,0,0,61,35
USC00049367,"VISALIA, CA US",12/6/2006,0,0,0,61,35
USC00049367,"VISALIA, CA US",12/7/2006,0,0,0,63,36
USC00049367,"VISALIA, CA US",12/8/2006,0,0,0,63,38
USC00049367,"VISALIA, CA US",12/9/2006,0,0,0,77,42
USC00049367,"VISALIA, CA US",12/10/2006,,0,0,,
USC00049367,"VISALIA, CA US",12/11/2006,,0,0,70,39
USC00049367,"VISALIA, CA US",12/12/2006,0,0,0,56,40
USC00049367,"VISALIA, CA US",12/13/2006,0,0,0,55,41
USC00049367,"VISALIA, CA US",12/14/2006,0,0,0,61,41
USC00049367,"VISALIA, CA US",12/15/2006,0,0,0,61,46
USC00049367,"VISALIA, CA US",12/16/2006,0,0,0,61,43
USC00049367,"VISALIA, CA US",12/17/2006,0,0,0,50,36
USC00049367,"VISALIA, CA US",12/18/2006,0,0,0,53,32
USC00049367,"VISALIA, CA US",12/19/2006,0,0,0,48,32
USC00049367,"VISALIA, CA US",12/20/2006,0,0,0,,
USC00049367,"VISALIA, CA US",12/21/2006,0,0,0,53,31
USC00049367,"VISALIA, CA US",12/22/2006,0.26,0,0,51,34
USC00049367,"VISALIA, CA US",12/23/2006,0.01,0,0,44,37
USC00049367,"VISALIA, CA US",12/24/2006,0.01,0,0,46,35
USC00049367,"VISALIA, CA US",12/25/2006,0,0,0,46,34
USC00049367,"VISALIA, CA US",12/26/2006,,0,0,,
USC00049367,"VISALIA, CA US",12/27/2006,,0,0,71,34
USC00049367,"VISALIA, CA US",12/28/2006,0,0,0,,
USC00049367,"VISALIA, CA US",12/29/2006,0,0,0,50,32
USC00049367,"VISALIA, CA US",12/30/2006,0.16,0,0,50,32
USC00049367,"VISALIA, CA US",12/31/2006,0,0,0,52,32
USC00049367,"VISALIA, CA US",1/1/2007,0,0,0,56,34
USC00049367,"VISALIA, CA US",1/2/2007,0,0,0,56,34
USC00049367,"VISALIA, CA US",1/3/2007,0,0,0,55,34
USC00049367,"VISALIA, CA US",1/4/2007,0,0,0,58,34
USC00049367,"VISALIA, CA US",1/5/2007,0.15,0,0,56,37
USC00049367,"VISALIA, CA US",1/6/2007,0,0,0,50,33
USC00049367,"VISALIA, CA US",1/7/2007,0,0,0,,33
USC00049367,"VISALIA, CA US",1/8/2007,0,0,0,51,33
USC00049367,"VISALIA, CA US",1/9/2007,0,0,0,53,34
USC00049367,"VISALIA, CA US",1/10/2007,0,0,0,53,33
USC00049367,"VISALIA, CA US",1/11/2007,0,0,0,56,35
USC00049367,"VISALIA, CA US",1/12/2007,0,0,0,57,34
USC00049367,"VISALIA, CA US",1/13/2007,0,0,0,38,27
USC00049367,"VISALIA, CA US",1/14/2007,0,0,0,27,24
USC00049367,"VISALIA, CA US",1/15/2007,0,0,0,,
